id,keyword,location,text,target,Correct Prediction,LSTM-71bd09db,LSTM_DROPOUT-d3cc3c6e,BI_LSTM-8b7db91c,LSTM_CNN-8b7db91c,FASTTEXT-b054e509,RCNN-7bc816a1,CNN-b054e509,RNN-1258a9d2,GRU-b054e509,HAN-a85c8435
2817,survived,London.,@Babypicturethis SNACKS SNACKS SNACKS. Snacks is how we survived flights with W&amp;P when they were wee.,0,0,0.3445533514,0.45259186630000003,0.3211194873,0.1442541182,0.3323423266,0.310010016,0.2610386908,0.2007558942,0.5561489463,0.4382446706
2826,survived,Keeper of the TriForce,I survived the tube strike! This is my victory smile ;D http://t.co/L3Y3x2Cats,0,0,0.2139611244,0.2892335355,0.2695047557,0.3977328539,0.2345922887,0.3742036521,0.09790232777999999,0.598156631,0.07104843855000001,0.21562638879999999
2834,survivors,"Carlow, Ireland",See the comment from @yogal700 on @thejournal_ie:LÌä Niamh leads search for survivors of capsized migrant boat.... http://t.co/TAKgauQ6pd,1,1,0.7511083484000001,0.8046082258,0.4954002202,0.6464999914,0.8259299397,0.8510614634,0.8587737679,0.5350180864,0.9534533023999999,0.7759532332
2835,survivors,Orlando,#orlando Survivors of Shanghai Ghetto reunite after 70 years http://t.co/f8pE52ZeyX,1,1,0.8094043136,0.8965084553,0.9046154022,0.3881851137,0.6297267675,0.24042353030000002,0.5944796801,0.5587989092,0.5144792795,0.6891881823999999
2837,survivors,"Brisbane, Australia",We need to talk about our bums!' Bowel cancer affects young women too (via @WomensWeeklyMag) http://t.co/QJBa3EtfhV,0,0,0.2563943267,0.35134553909999994,0.3276239634,0.39002546670000005,0.2458664179,0.6822532415000001,0.2625018656,0.4281112254,0.1552353501,0.3818143606
2840,survivors,New York City,"RT @SyedIHusain @penelopephoto 
The man who survived Hiroshima: 'I had entered a living hell on earth' http://t.co/qFinwD7ls7",1,1,0.7593563795,0.8789104223,0.5169132352,0.8656359911,0.7149156928,0.7470194697,0.7800437212000001,0.4929515719,0.6849523187000001,0.6381970048
2841,survivors,"Temple, GA",No text is worth your life. Hear stories of survivors and pledge not to text and drive. http://t.co/xkAfgsGmZ5,1,1,0.2104281187,0.2577688396,0.1586691439,0.4314068258,0.2392122447,0.4582015872,0.5236036777,0.41916432979999996,0.1407013535,0.1456948519
2847,survivors,England,Survivors! Isabel Hodgins Danny Miller Laura Norton &amp; Mark Charnock take a group pic #SummerFate #BehindTheScenes https://t.co/qUKpVpwRFv,0,0,0.5053495169,0.5196323990999999,0.8609746695,0.2728319168,0.343249321,0.4192150533,0.3446568847,0.4247716069,0.2059758604,0.4295371473
2848,terrorism,Udaipur,"Cross-border terrorism: Pakistan caught red-handed again
http://t.co/FfbnLuiy0f via@timesofindia",1,1,0.7950570583,0.8276826143000001,0.32843828199999997,0.7464599609,0.6546453238000001,0.8860028981999999,0.7881952524,0.6424002647,0.6758331656000001,0.6799926758
2849,terrorism,FLA,@BBCNewsAsia State sponsored terrorism.,0,0,0.6992202997,0.49797001479999997,0.10090070960000001,0.1601486206,0.3929885924,0.2675946355,0.48058745270000003,0.1157200634,0.2687731981,0.5784950852
2851,terrorism,"Toronto, Ontario",A Brief History of False Flag Terrorism | Wake Up World - http://t.co/KTeqJRXzpc via http://t.co/yZxlQeMKPF,1,1,0.7957028151000001,0.8033373356,0.9454178809999999,0.8440152406999999,0.5476708412,0.9082340002,0.7063473463,0.5046676993,0.4658628404,0.6725049019
2852,terrorism,??????,Online Homeland security: An Appraisal of #PakistanÛªs #Anti-Terrorism #Act http://t.co/aeRU3nStpN,0,0,0.47981554270000004,0.3460919857,0.272949636,0.3251377642,0.3681508899,0.616065383,0.5413256288,0.4631453753,0.1893104911,0.3309428394
2855,terrorism,,Cross-border terrorism: Pakistan caught red-handed again http://t.co/NVGNF9AcuU,1,1,0.7489985824,0.8766273259999999,0.3258871734,0.7465792894,0.6721042990999999,0.8366133571,0.8481802344,0.6715551615,0.6751417518,0.7684603333
2856,terrorism,"Washington, DC",New US counter #terrorism program urges #Muslims to rat each other out critics say http://t.co/r0w85x3b0z http://t.co/VUUQqBo6mp,1,1,0.4284290671,0.4839456677,0.22289201620000001,0.35132187600000003,0.4586413801,0.76261127,0.6683105229999999,0.3672314882,0.30779904129999996,0.2762394547
2858,terrorism,"New Jersey, USA",Cross-border terrorism: Pakistan caught red-handed again @timesofindia http://t.co/ZfdcWV4ch0,1,1,0.7489985824,0.8519037962,0.23858851190000002,0.6978129148000001,0.6507663727,0.8366133571,0.8012328148000001,0.600733161,0.6448971032999999,0.6741908789
2859,terrorism,(SoCal),"?? Iran largest sponsor of terrorism
?? If #IranDeal goes thru US gives $150 Billion

?? FACT: US will become largest supporter of terrorism",1,1,0.7440231442,0.7459838986,0.6349145174,0.3014135361,0.44230714439999996,0.7825058698999999,0.38084512950000005,0.38100385670000003,0.29470241070000003,0.5688759089000001
2861,terrorism,,New US counter #terrorism program urges #Muslims to rat each other out critics say http://t.co/mVn6T9VhUl http://t.co/7lUfjX684i,0,0,0.4284290671,0.4839456677,0.22289201620000001,0.35132187600000003,0.4586413801,0.76261127,0.6683105229999999,0.3672314882,0.30779904129999996,0.2762394547
2862,terrorism,,@Daggy1 Maybe reagan giving weapons to Iran's regime in the 1980s is terrorism no?,1,1,0.7572415470999999,0.4173630476,0.1105719507,0.4116107523,0.5024657249,0.6749097109000001,0.5689088106,0.34791186450000006,0.5879288316,0.6582898497999999
2867,terrorist,Tampa Bay. Fire the cannons,Lupe know how to rap about social issues and not be boring. American Terrorist All Black Everything and Little weapon are good examples,0,0,0.16778922079999997,0.20623886589999998,0.3737131953,0.3311727941,0.11724802849999999,0.6435552239,0.1680189967,0.1826953888,0.06801277399,0.2102919072
2870,terrorist,"Washington, DC",Reading rec today: Faisal Devji's Terrorist in Search of Humanity on extremists using idea ever since the bomb of humanity as single entity,1,1,0.7874475121,0.5276378393,0.2776177526,0.5179410577,0.7852457762,0.9049394727,0.7575143576000001,0.3672634959,0.8351204395,0.829253912
2874,terrorist,,To whom we shld ask tht from where this bldy PAK terrorist has entered in our country...?,1,1,0.5825587511,0.6761667728,0.2312161326,0.3379913867,0.5736386179999999,0.5622222424000001,0.632996738,0.22404688600000003,0.6327515243999999,0.6923439503000001
2875,terrorist,patna,#Article 370 hs to.remove by this govt.otherwise our son who is on Border 'll b slain by Muslim terrorist.Bstrd Media takig SculrismFinis'em,0,0,0.6162600517,0.685405314,0.4946853518,0.49405595659999996,0.648619771,0.8062161206999999,0.5084251761,0.46645498280000003,0.3250301778,0.6897909641
2876,terrorist,Kolkata,something is seriously wrong.suddenly deres one attack after anoder.Did a large contingency of terrorist... http://t.co/MVhjSelV5z,1,1,0.7868082523000001,0.7794201373999999,0.42414474490000004,0.4116777182,0.696705699,0.6009334326,0.7598587275,0.5042426586,0.7723663449,0.5762197971
2877,terrorist,,Stop using the money of tax layers of the country to feed bloody terrorist. Shot them and give a strong msg as other country does...,1,1,0.7288361788,0.7380533814,0.6381452084,0.3864397407,0.8649072647,0.7519979477,0.7357891798,0.5374211669,0.9598231912,0.9097182751
2878,terrorist,Bharat.,I always wonder why and how media is capable to meet or get details of terrorist? Cops dont even get to know them primarily? Strange,0,0,0.1048822105,0.1473761201,0.22870910170000003,0.38287013770000006,0.06775638461,0.5943895578,0.1801228523,0.2055043876,0.061211645599999996,0.07616437972
2879,terrorist,"New Delhi, Delhi",#Congi &amp; Indian News Presstitutes must be sympathising on the Terrorist caught alive in Jammu.If they can do for Yakub Sonia must be feeling,0,0,0.7382467985,0.8762681484,0.9146746397,0.6080268025,0.5312205553,0.6700338125,0.33720999960000003,0.591386199,0.6819705962999999,0.8161245584000001
2880,terrorist,,@RegaJha @sethiankit True also a racial attack in US perturbs buzzfeed India more than 3 back to back terrorist attacks on India..,1,1,0.8326853514,0.9208663702,0.9128984213,0.224170208,0.9134514331999999,0.845795393,0.7759130597,0.39799460770000006,0.9144290686,0.8518428802
2884,threat,,White Space Devices Pose Threat to Medical Devices Warns Lawmakers http://t.co/kZ240R8qp9,0,0,0.4562679827,0.2747514844,0.3488672972,0.4174794853,0.462064594,0.4380460382,0.5109522343,0.5342520475,0.340206027,0.5366516113
2885,threat,"San Francisco, CA",A reminder: White Americans are the biggest terror threat in the United States according to new study. http://t.co/BqzhPjOTF5,0,0,0.793749094,0.7554620504,0.5808919668,0.1917711496,0.6050252914,0.5319454074000001,0.5460266471,0.5244924425999999,0.6573525071,0.7151337266
2886,threat,,Angry Orchard Hard Cider Recalled Due To Threat of Exploding Bottles http://t.co/OXgefsoF2B,1,1,0.6459155083,0.7784593105,0.2202581763,0.4382243752,0.4938444197,0.5762304664,0.5920292139,0.5813195109,0.5710033774000001,0.5130878687
2887,threat,"Portland, Oregon, USA",Most Popular Content Top story: Barrel Bombs Not ISIS Are the Greatest ThreatÛ_ http://t.co/c8YYUWmefG see more http://t.co/BsMz4qlLBN,1,1,0.363232702,0.5008068085,0.2356137931,0.2675887644,0.37774094939999997,0.5680760145,0.562163353,0.4546533525,0.3937802911,0.3695013523
2888,thunder,phx az,The most prescient part of Tropic Thunder was that fat-suit fart comedies would use the 2.40:1 aspect ratio.,0,0,0.5141876935999999,0.4005261064,0.21113762260000002,0.1834124029,0.4514843524,0.4171919525,0.42138221859999997,0.30275338890000003,0.41827932,0.3867057264
2891,thunder,,was that thunder?,0,0,0.26634943489999996,0.2224521935,0.09478086232999999,0.08730587363,0.3094398379,0.07418611646,0.2126569748,0.056987822060000005,0.09796702862,0.5780412555
2894,thunder,,#FatLoss #Diet How Can You Find The Best Ways To Reduce Weight? http://t.co/czcC7NIEoX #Thunder #Health,0,0,0.1294092536,0.191527456,0.222789228,0.1798296869,0.1848984659,0.5390731692,0.1722746491,0.41115066409999995,0.09384310246,0.11885401609999999
2895,thunder,,Tuesday Bolts ÛÒ 8.4.15 http://t.co/mkMSV54eV2 #Thunder #NBA,0,0,0.2490698397,0.6122108698,0.7648386954999999,0.236861825,0.3871417344,0.2893355191,0.3063663542,0.4296304882,0.1875478327,0.4578536153
2897,thunder,,Raise your words not your voice. It is rain that grows flowers not thunder.,0,0,0.06922990084,0.1688200533,0.1604213119,0.38463675979999995,0.14891022439999999,0.6679006219,0.2312313914,0.25201314690000004,0.0753197372,0.19738245010000002
2903,thunderstorm,Lake Hefner Bike Trail,Stood there for 20 mics tryin to get a #lightning pic before settling for a vid. #okc #weather #summer #thunderstorm http://t.co/k2GJBOk6ft,1,1,0.6383550167,0.6892809272,0.9047104716,0.4836720228,0.7259849906,0.6064154506,0.5815727710999999,0.6354820132,0.6777637005,0.6314489245
2905,thunderstorm,Cambridge,A Dog Was Abandoned In A Thunderstorm. But Then A Neighbor Steps Up And Does THIS http://t.co/iR3OXEH7id,1,1,0.719982028,0.8223463297,0.6446597575999999,0.6340683103,0.6965070367,0.6865351796,0.5252125263,0.4791806936,0.8391230106,0.7500902414
2919,tornado,,Going to attempt the California fair again tomorrow hopefully we don't die in a tornado ??,0,0,0.5721181631000001,0.6199418902,0.17998173829999997,0.3361676931,0.558621347,0.7561103106,0.5330848694,0.3048141003,0.2639055848,0.41253811119999995
2920,tornado,,#tornado #singapore Mac and #cheese #around the world - mac cheese cookbook: http://t.co/rgAm3eQOwn Mac and Ch http://t.co/X6ZJpzB8UP,1,1,0.3152266145,0.5820783377000001,0.335506916,0.3105382025,0.4594067335,0.22253003719999997,0.33720278740000004,0.3248592019,0.15092742439999998,0.3583013415
2926,tornado,,@sarahnandola BTW we all live in libertyville now. Bc of the tornado,1,1,0.5354687572,0.17948514219999998,0.1158724725,0.2146930993,0.45688685770000004,0.35418051479999996,0.31213366989999997,0.1076846421,0.2930553854,0.43703895810000004
2931,tornado,,Blonde beauty Amanda shows you her big natural boobs in her first set http://t.co/qew4c5M1xd View and download video,0,0,0.1484192014,0.2589796185,0.2663753033,0.2120190263,0.2100980282,0.4091765881,0.1516551375,0.5153313875,0.09415575862,0.2426264584
2936,tragedy,America,They can only ban SAFE abortions- back alley tragedy will come back. USA is NOT a theocracy!!!!! http://t.co/qIkS2FUTb1,0,0,0.2092960775,0.2594600916,0.6409646869,0.4391232133,0.2763465643,0.2564400434,0.3282901049,0.5483563542000001,0.190635711,0.1662254333
2937,tragedy,"Berkeley, CA",@MindfulYoga responds to the tragedy of #CecilTheLion http://t.co/5tPZ7loLlX #yoga #compassion @Hugger_Mugger http://t.co/MhIF6mPNTs,1,1,0.5609229207,0.5513352752,0.703214705,0.29512357710000003,0.44780123229999996,0.36929982899999997,0.4001203775,0.34424591060000004,0.20781505109999998,0.35464605689999995
2938,tragedy,Sheeps Clothing,@MeekMill Have your beef Idgaf but you went too far when you used a tragedy where PEOPLE DIED to insult Drake. You owe T.O an apology.,1,1,0.1154430509,0.22336399559999998,0.2646419406,0.5084213614,0.1713120341,0.6225880384,0.3532053828,0.44106522200000003,0.24259674550000002,0.1405787766
2942,tragedy,,These women all bonded through tragedy. All of em were broken in some way,0,0,0.5199139714,0.23599639530000002,0.24487745760000001,0.135560751,0.39446726439999996,0.2983338237,0.6166006327,0.1375407279,0.1822452843,0.39434158799999997
2951,trapped,Massachusetts,No one on the south shore knows how to make good coffee and I'm trapped in a living hell,0,0,0.5505179763,0.3977433443,0.175136745,0.1410736442,0.4473158121,0.34589004520000005,0.292222023,0.1904127002,0.3257003427,0.3361578584
2953,trapped,instagram- joeyparmenterr,Eric is 18 trapped in a 48 year olds buddy,0,0,0.6406407356,0.5510904193,0.1872784793,0.1317509711,0.43295389409999996,0.24931600690000003,0.5278304219,0.1918009818,0.2782217264,0.6123594642
2960,trapped,,1961 LES WOZNI In Hospital After He Broke His Leg Trapped in CAVE IN Press Photo http://t.co/7Rr4lo1lfW http://t.co/IOLOFaphsv,1,1,0.7821512222,0.764515996,0.24104976649999998,0.13955158,0.6881985068,0.30022460219999997,0.45435091850000003,0.342164278,0.5606648326,0.6594440937
2963,trapped,,Ghost is literally surrounded by people who are trapped mentally. Small minded individuals smh.,0,0,0.6857348679999999,0.45720842479999996,0.4077702761,0.2782571018,0.43745857479999994,0.5967314243,0.3679730892,0.2890895009,0.3300173879,0.4163857996
2964,trauma,,Students suffering from trauma ÛÓ like divorce violence &amp; poverty ÛÓ often act out. Schools are trying a new approach. http://t.co/mDaCuJ9W1q,0,0,0.5567595363000001,0.6005548239,0.3691133857,0.28351497649999996,0.2876934409,0.3822041154,0.22662529350000002,0.2564759851,0.29586774109999997,0.4048506021
2966,trauma,N.E.Ohio,sickmund: RT NCJFCJ: #NCJFCJ President Judge Byrne opens the first Nat'l Summit on #Trauma &amp; the Courts in #ClevelÛ_ http://t.co/1rzxqpUGFG,0,0,0.8002137542000001,0.7360007762999999,0.7542223929999999,0.5687059760000001,0.7167599796999999,0.7779568434,0.6710494161,0.48358356950000003,0.8696746826,0.7314873338
2968,trauma,"Nashville, TN",Esteemed journalist recalls tragic effects of unaddressed #childhood #trauma. #counciling #therapy #newauthors #HIV http://t.co/GXq1AuhzCy,0,0,0.7367559075,0.7629294395,0.8632515668999999,0.7282041907,0.5562311411,0.42505133149999996,0.5531702042000001,0.6280757189,0.3104260862,0.6085848212
2970,trauma,NYC,Effective immediately Maimonides Medical Center is no longer an Adult or Pediatric Trauma Center. http://t.co/rTs30ZuVhT,0,0,0.5509025455,0.3938227594,0.2777908444,0.4087882042,0.3122706711,0.3288668692,0.23363927010000002,0.5575332046,0.14800965789999998,0.37743622060000004
2971,trauma,,@MountSinaiNYC @Beingtweets @Susancares2x #onbeingwithKristaTippett This is important for women living w/HIV the science of trauma,0,0,0.6327175498,0.7701514959,0.1852191389,0.27479100230000003,0.5767242908,0.2035281658,0.4485997856,0.264326334,0.2531737685,0.4015364051
2972,trauma,,Hiroshima: They told me to paint my story: Eighty-nine year old man recalls the terror and the trauma when the... http://t.co/VhMbN4bn0b,1,1,0.4549630284,0.7443726659000001,0.9604413509,0.9405350684999999,0.7354538440999999,0.9306902884999999,0.4895737767,0.7698574066,0.7755448818,0.8109596372
2974,trauma,"California, USA",@AngstAttack Dating a woman does NOT make you a Lesbian. However Lesbians are in fact caused by experiencing trauma involving a man.,0,0,0.4375237226,0.5431086421,0.2492701709,0.37253016229999997,0.572475493,0.6944777966,0.5103857517,0.1922718585,0.4017982781,0.4422560334
2976,trauma,"Eugene, OR",Your brain is particularly vulnerable to trauma at two distinct ages http://t.co/Wvq0Rf6UAm,0,0,0.5605154037,0.5215779543,0.4858429134,0.5042527914,0.33897286649999997,0.3273727298,0.44017767909999994,0.4617857039,0.16314581039999998,0.32128578420000004
2977,trauma,"Brooklyn, NY and Norfolk, Va",Your brain is particularly vulnerable to trauma at two distinct ages http://t.co/RAv8iMVvZB via @qz,0,0,0.6132028699000001,0.47750338909999995,0.4735110402,0.4845450222,0.32167798280000004,0.468157351,0.4092083275,0.4271345735,0.156450063,0.252838999
2979,trauma,"Burlington, VT",Your brain is particularly vulnerable to trauma at two distinct ages http://t.co/PTLgpqQeuQ,0,0,0.5605154037,0.4304575324,0.4858429134,0.5042527914,0.27033179999999996,0.3273727298,0.3736994267,0.3033592701,0.1265006363,0.3081035614
